Time,Input,Output
0.996,1.03859,0.719971
0.997,1.10754,0.521196
0.998,1.17611,0.541995
0.999,1.24383,0.643075
1,1.31028,0.643075
1.001,1.37502,0.643075
1.002,1.43767,0.659381
1.003,1.49784,0.643075
1.004,1.55517,0.632258
1.005,1.60934,0.584095
1.006,1.66005,0.568229
1.007,1.70704,0.568229
1.008,1.75008,0.568229
1.009,1.789,0.637661
1.01,1.82364,0.605396
1.011,1.85391,0.449716
1.012,1.87972,0.510859
1.013,1.90108,0.454754
1.014,1.91799,0.510859
1.015,1.93053,0.541995
1.016,1.93879,0.541995
1.017,1.94293,0.541995
1.018,1.94312,0.541995
1.019,1.9396,0.459802
1.02,1.93262,0.600055
1.021,1.92248,0.637661
1.022,1.90948,0.821847
1.023,1.89399,0.821847
1.024,1.87638,0.850747
1.025,1.85704,0.933057
1.026,1.83638,0.933057
1.027,1.81483,0.921173
1.028,1.79283,0.816098
1.029,1.77081,0.844946
1.03,1.74922,0.844946
1.031,1.7285,0.909331
1.032,1.70908,0.92711
1.033,1.69139,0.92711
1.034,1.67585,0.981012
1.035,1.66284,0.921173
1.036,1.65275,0.921173
1.037,1.64591,0.89753
1.038,1.64266,0.89753
1.039,1.64329,1.03576
1.04,1.64805,1.0419
1.041,1.65717,1.2115
1.042,1.67084,1.2115
1.043,1.68921,1.07893
1.044,1.7124,1.02964
1.045,1.74046,1.02964
1.046,1.77343,1.09758
1.047,1.8113,1.17952
1.048,1.85401,1.21793
1.049,1.90147,1.21793
1.05,1.95354,1.11008
1.051,2.01006,1.11008
1.052,2.0708,1.14148
1.053,2.13552,1.13518
1.054,2.20395,1.13518
1.055,2.27578,1.13518
1.056,2.35066,1.23728
1.057,2.42825,1.24375
1.058,2.50816,1.24375
1.059,2.58998,1.25023
1.06,2.6733,1.23082
1.061,2.75771,1.25672
1.062,2.84276,1.24375
1.063,2.92802,1.24375
1.064,3.01306,1.21793
1.065,3.09744,1.47678
1.066,3.18075,1.49049
1.067,3.26257,1.47678
1.068,3.34252,1.47678
1.069,3.42021,1.46312
1.07,3.4953,1.46312
1.071,3.56746,1.43593
1.072,3.63639,1.50423
1.073,3.70183,1.44271
1.074,3.76353,1.44271
1.075,3.8213,1.67957
1.076,3.87498,1.70105
1.077,3.92445,1.67957
1.078,3.96961,1.68672
1.079,4.01043,1.68672
1.08,4.0469,1.68672
1.081,4.07906,1.73706
1.082,4.10697,1.60865
1.083,4.13076,1.73706
1.084,4.15058,1.75154
1.085,4.16661,2.08832
1.086,4.17908,2.19741
1.087,4.18825,2.42175
1.088,4.1944,2.43809
1.089,4.19784,2.42175
1.09,4.19891,2.30055
1.091,4.19797,2.30055
1.092,4.1954,2.3892
1.093,4.19159,2.3892
1.094,4.18695,2.3892
1.095,4.18189,2.51212
1.096,4.17682,2.55362
1.097,4.17216,2.56195
1.098,4.16833,2.56195
1.099,4.16572,2.68817
1.1,4.16474,2.99182
1.101,4.16576,3.07197
1.102,4.16915,3.28985
1.103,4.17525,3.28985
1.104,4.18437,3.336
1.105,4.19681,3.25312
1.106,4.21282,3.27146
1.107,4.23264,3.27146
1.108,4.25647,3.28065
1.109,4.28445,3.28065
1.11,4.31672,3.41038
1.111,4.35337,3.46661
1.112,4.39443,3.57067
1.113,4.43991,3.57067
1.114,4.48979,3.57067
1.115,4.54399,3.57067
1.116,4.6024,3.63754
1.117,4.66488,3.69528
1.118,4.73125,3.63754
1.119,4.80128,3.56116
1.12,4.87474,3.56116
1.121,4.95133,3.65675
1.122,5.03077,3.70493
1.123,5.1127,3.65675
1.124,5.19679,3.70493
1.125,5.28265,3.9003
1.126,5.36991,3.9003
1.127,5.45815,3.88058
1.128,5.54698,3.88058
1.129,5.63599,3.95972
1.13,5.72474,4.01953
1.131,5.81285,4.20119
1.132,5.89989,4.20119
1.133,5.98547,4.12003
1.134,6.06921,4.30358
1.135,6.15074,4.28301
1.136,6.22971,4.30358
1.137,6.3058,4.30358
1.138,6.37871,4.3345
1.139,6.44817,4.41741
1.14,6.51394,4.35516
1.141,6.5758,4.67016
1.142,6.63358,4.70218
1.143,6.68715,4.62762
1.144,6.73639,4.62762
1.145,6.78125,4.86368
1.146,6.8217,4.96171
1.147,6.85775,4.96171
1.148,6.88944,4.96171
1.149,6.91687,4.99457
1.15,6.94016,5.51028
1.151,6.95946,5.52173
1.152,6.97497,5.51028
1.153,6.98691,5.39628
1.154,6.99554,5.39628
1.155,7.00113,5.19373
1.156,7.004,5.31711
1.157,7.00447,5.13807
1.158,7.00289,5.2721
1.159,6.99963,5.2721
1.16,6.99506,5.57917
1.161,6.98957,5.62531
1.162,6.98354,5.89386
1.163,6.97738,5.89386
1.164,6.97147,5.71809
1.165,6.9662,6.06004
1.166,6.96196,6.06004
1.167,6.95911,5.94113
1.168,6.95799,5.90566
1.169,6.95896,5.90566
1.17,6.96231,5.95298
1.171,6.96834,6.03617
1.172,6.97732,6.09591
1.173,6.98946,6.14389
1.174,7.00498,6.16794
1.175,7.02405,6.28884
1.176,7.0468,6.28884
1.177,7.07334,6.33748
1.178,7.10371,6.2767
1.179,7.13796,6.44756
1.18,7.17607,6.31314
1.181,7.218,6.36187
1.182,7.26365,6.36187
1.183,7.31291,6.37408
1.184,7.36562,6.48444
1.185,7.4216,6.60804
1.186,7.48063,6.60804
1.187,7.54245,6.50907
1.188,7.60679,6.68271
1.189,7.67334,6.68271
1.19,7.74179,6.53375
1.191,7.81179,6.53375
1.192,7.88297,6.60804
1.193,7.95497,6.80799
1.194,8.02739,6.79542
1.195,8.09986,6.79542
1.196,8.17197,6.79542
1.197,8.24334,6.7703
1.198,8.31357,6.50907
1.199,8.38229,6.63289
1.2,8.44912,7.06169
1.201,8.5137,7.06169
1.202,8.5757,6.90897
1.203,8.63479,6.90897
1.204,8.69068,7.19011
1.205,8.74309,7.19011
1.206,8.79179,7.17722
1.207,8.83655,7.17722
1.208,8.87719,7.43698
1.209,8.91357,7.43698
1.21,8.94556,7.43698
1.211,8.97309,7.43698
1.212,8.99611,7.59485
1.213,9.01462,7.59485
1.214,9.02864,7.59485
1.215,9.03824,7.82107
1.216,9.04351,7.90163
1.217,9.04459,8.07748
1.218,9.04165,7.90163
1.219,9.03488,8.10469
1.22,9.02452,8.50393
1.221,9.01082,8.26882
1.222,8.99405,8.26882
1.223,8.97452,8.24136
1.224,8.95256,8.33766
1.225,8.92851,8.54573
1.226,8.90271,8.74205
1.227,8.87553,8.64364
1.228,8.84735,8.64364
1.229,8.81853,8.64364
1.23,8.78946,8.85516
1.231,8.76051,8.91196
1.232,8.73205,8.91196
1.233,8.70443,8.84098
1.234,8.67799,8.99748
1.235,8.65308,8.84098
1.236,8.62999,8.96893
1.237,8.60903,8.96893
1.238,8.59045,8.96893
1.239,8.57449,8.9832
1.24,8.56137,8.9832
1.241,8.55126,9.0547
1.242,8.54432,9.0547
1.243,8.54066,9.08338
1.244,8.54035,9.08338
1.245,8.54346,9.19849
1.246,8.54998,9.08338
1.247,8.5599,9.09773
1.248,8.57316,9.04038
1.249,8.58965,9.04038
1.25,8.60927,8.81267
1.251,8.63183,8.81267
1.252,8.65717,8.81267
1.253,8.68504,8.74205
1.254,8.71522,8.75616
1.255,8.74742,8.81267
1.256,8.78135,8.85516
1.257,8.81669,8.85516
1.258,8.85312,8.95467
1.259,8.89029,8.74205
1.26,8.92783,9.06903
1.261,8.96539,8.74205
1.262,9.0026,8.71388
1.263,9.03907,8.71388
1.264,9.07446,8.84098
1.265,9.10838,8.79852
1.266,9.14049,8.62962
1.267,9.17044,8.55969
1.268,9.1979,8.55969
1.269,9.22257,8.55969
1.27,9.24414,8.72796
1.271,9.26236,8.72796
1.272,9.27697,8.69981
1.273,9.28776,8.69981
1.274,9.29456,8.54573
1.275,9.29719,8.54573
1.276,9.29554,8.58763
1.277,9.28951,8.68575
1.278,9.27906,8.62962
1.279,9.26415,8.68575
1.28,9.24481,8.62962
1.281,9.22108,8.18657
1.282,9.19304,8.18657
1.283,9.1608,8.18657
1.284,9.12452,8.39291
1.285,9.08437,8.24136
1.286,9.04056,8.24136
1.287,8.99333,8.24136
1.288,8.94292,8.17289
1.289,8.88963,8.14558
1.29,8.83376,8.17289
1.291,8.77563,8.29633
1.292,8.71557,8.4206
1.293,8.65394,8.51785
1.294,8.59108,8.51785
1.295,8.52736,8.54573
1.296,8.46314,8.65766
1.297,8.39879,8.68575
1.298,8.33466,8.69981
1.299,8.27111,8.69981
1.3,8.20847,8.6717
1.301,8.14708,8.6717
1.302,8.08724,8.75616
1.303,8.02926,8.75616
1.304,7.97338,8.75616
1.305,7.91988,8.75616
1.306,7.86896,8.86934
1.307,7.82082,8.89775
1.308,7.77562,8.89775
1.309,7.7335,8.89775
1.31,7.69455,8.88354
1.311,7.65885,8.89775
1.312,7.62642,8.88354
1.313,7.59727,9.0547
1.314,7.57136,8.84098
1.315,7.54862,8.6717
1.316,7.52896,8.46222
1.317,7.51225,8.57365
1.318,7.49833,8.57365
1.319,7.487,8.46222
1.32,7.47805,8.35146
1.321,7.47123,8.28257
1.322,7.46629,7.94205
1.323,7.46293,7.94205
1.324,7.46086,7.90163
1.325,7.45975,7.8613
1.326,7.45927,7.75422
1.327,7.4591,7.66107
1.328,7.45887,7.59485
1.329,7.45825,7.37165
1.33,7.45688,7.37165
1.331,7.45443,7.37165
1.332,7.45054,7.45008
1.333,7.4449,7.35862
1.334,7.43719,7.35862
1.335,7.42711,7.35862
1.336,7.41437,6.90897
1.337,7.39871,6.89631
1.338,7.3799,6.89631
1.339,7.35772,6.89631
1.34,7.33199,6.7703
1.341,7.30254,6.83317
1.342,7.26925,6.83317
1.343,7.23202,6.83317
1.344,7.19078,6.7327
1.345,7.14551,6.7327
1.346,7.09621,6.72019
1.347,7.04291,6.7327
1.348,6.98568,6.72019
1.349,6.92462,6.79542
1.35,6.85985,6.7327
1.351,6.79154,6.7327
1.352,6.71989,6.62046
1.353,6.6451,6.65778
1.354,6.56741,6.69519
1.355,6.4871,6.69519
1.356,6.40444,6.75775
1.357,6.31975,6.68271
1.358,6.23334,6.75775
1.359,6.14554,6.78285
1.36,6.0567,6.78285
1.361,5.96716,6.78285
1.362,5.87728,6.8584
1.363,5.78741,6.8584
1.364,5.6979,6.8584
1.365,5.60909,6.79542
1.366,5.52133,6.79542
1.367,5.43494,6.92164
1.368,5.35023,6.92164
1.369,5.26749,6.88366
1.37,5.187,6.88366
1.371,5.10902,7.20301
1.372,5.03377,7.20301
1.373,4.96146,7.16434
1.374,4.89226,7.16434
1.375,4.82632,6.97242
1.376,4.76376,6.97242
1.377,4.70467,6.92164
1.378,4.64909,6.92164
1.379,4.59705,6.79542
1.38,4.54853,6.69519
1.381,4.50351,6.69519
1.382,4.4619,6.90897
1.383,4.42359,6.90897
1.384,4.38846,6.52141
1.385,4.35634,6.30098
1.386,4.32704,6.21618
1.387,4.30035,6.31314
1.388,4.27603,6.31314
1.389,4.25381,6.06004
1.39,4.23343,6.03617
1.391,4.21459,6.03617
1.392,4.19699,5.95298
1.393,4.18031,5.79983
1.394,4.16422,5.79983
1.395,4.1484,5.70646
1.396,4.13252,5.61376
1.397,4.11625,5.43037
1.398,4.09927,5.43037
1.399,4.08127,5.48739
1.4,4.06194,5.40764
1.401,4.04098,4.74502
1.402,4.01813,4.74502
1.403,3.99312,4.63824
1.404,3.96573,4.75575
1.405,3.93573,4.63824
1.406,3.90293,4.61701
1.407,3.86719,4.56412
1.408,3.82835,4.56412
1.409,3.78632,4.65951
1.41,3.74103,4.65951
1.411,3.69242,4.36551
1.412,3.64049,4.36551
1.413,3.58527,4.27275
1.414,3.52679,4.36551
1.415,3.46515,4.27275
1.416,3.40045,4.12003
1.417,3.33284,4.12003
1.418,3.26249,4.34482
1.419,3.18959,4.34482
1.42,3.11437,4.14026
1.421,3.03707,4.14026
1.422,2.95796,4.21138
1.423,2.87733,4.21138
1.424,2.79547,4.0797
1.425,2.71269,4.0797
1.426,2.62933,4.01953
1.427,2.54572,4.13014
1.428,2.46219,4.01953
1.429,2.37909,3.89043
1.43,2.29674,3.89043
1.431,2.2155,3.95972
1.432,2.13568,3.72428
1.433,2.05761,3.72428
1.434,1.9816,3.86089
1.435,1.90793,3.86089
1.436,1.83687,3.52321
1.437,1.76869,3.30828
1.438,1.70362,3.52321
1.439,1.64186,3.38241
1.44,1.5836,3.38241
1.441,1.52899,3.28985
1.442,1.47816,3.18924
1.443,1.43121,3.38241
1.444,1.38821,3.38241
1.445,1.34918,3.04516
1.446,1.31415,3.04516
1.447,1.28307,3.08093
1.448,1.2559,3.08093
1.449,1.23255,2.96529
1.45,1.2129,2.85142
1.451,1.19682,2.85142
1.452,1.18412,2.87754
1.453,1.17463,2.87754
1.454,1.16811,2.73076
1.455,1.16433,2.57864
1.456,1.16303,2.57864
1.457,1.16393,2.57864
1.458,1.16676,2.41359
1.459,1.1712,2.60376
1.46,1.17695,2.26067
1.461,1.1837,2.1817
1.462,1.19113,2.04219
1.463,1.19891,2.1817
1.464,1.20675,2.24479
1.465,1.21432,2.01927
1.466,1.22133,2.01927
1.467,1.22749,2.14261
1.468,1.23253,2.14261
1.469,1.23618,2.06521
1.47,1.2382,2.04219
1.471,1.23839,2.06521
1.472,1.23653,1.99644
1.473,1.23247,2.01927
1.474,1.22605,1.99644
1.475,1.21715,1.8172
1.476,1.20569,1.8172
1.477,1.19161,1.86886
1.478,1.17487,1.6369
1.479,1.15548,1.89115
1.48,1.13347,1.6369
1.481,1.10889,1.67957
1.482,1.08184,1.67957
1.483,1.05243,1.67957
1.484,1.02081,1.67957
1.485,0.987154,1.58758
1.486,0.951653,1.47678
1.487,0.914528,1.47678
1.488,0.876021,1.62275
1.489,0.836389,1.43593
1.49,0.79591,1.58758
1.491,0.754872,1.44271
1.492,0.713578,1.5666
1.493,0.672337,1.46312
1.494,0.631466,1.46312
1.495,0.591284,1.46312
1.496,0.552113,1.48363
1.497,0.514269,1.36867
1.498,0.478066,1.36867
1.499,0.443808,1.43593
1.5,0.411789,1.43593
1.501,0.38229,1.36867
1.502,0.355577,1.36867
1.503,0.331896,1.37534
1.504,0.311474,1.37534
1.505,0.294517,1.3222
1.506,0.281205,1.3222
1.507,0.271694,1.3222
1.508,0.266111,1.38203
1.509,0.264557,1.30245
1.51,0.267104,1.26973
1.511,0.273793,1.26973
1.512,0.284638,1.3222
1.513,0.29962,1.3222
1.514,0.318691,1.30245
1.515,0.341777,1.26973
1.516,0.36877,1.26322
1.517,0.399539,1.19228
1.518,0.433925,1.17952
1.519,0.471744,1.24375
1.52,0.512788,1.24375
1.521,0.556829,1.07893
1.522,0.603619,1.06654
1.523,0.652893,1.02964
1.524,0.704372,1.06654
1.525,0.757763,0.939015
1.526,0.812764,1.11008
1.527,0.869067,0.999167
1.528,0.926359,0.999167
1.529,0.984325,0.974981
1.53,1.04265,1.08514
1.531,1.10103,1.08514
1.532,1.15916,1.07273
1.533,1.21675,1.07273
1.534,1.27351,1.11008
1.535,1.32918,1.11008
1.536,1.38351,0.939015
1.537,1.43628,0.909331
1.538,1.48726,0.885772
1.539,1.53627,0.885772
1.54,1.58316,0.999167
1.541,1.62778,1.02964
1.542,1.67002,1.02964
1.543,1.7098,0.999167
1.544,1.74707,0.92711
1.545,1.7818,0.999167
1.546,1.814,0.981012
1.547,1.8437,1.00524
1.548,1.87097,1.00524
1.549,1.89588,1.00524
1.55,1.91855,1.02352
1.551,1.93914,1.02352
1.552,1.9578,1.02352
1.553,1.97473,1.00524
1.554,1.99013,1.0542
1.555,2.00423,1.01742
1.556,2.01729,1.13518
1.557,2.02955,1.11008
1.558,2.04131,1.1478
1.559,2.05283,1.11008
1.56,2.06441,1.08514
1.561,2.07635,1.07893
1.562,2.08894,1.0542
1.563,2.10248,1.0542
1.564,2.11726,1.04804
1.565,2.13357,1.04804
1.566,2.15168,1.0419
1.567,2.17186,1.14148
1.568,2.19436,1.14148
1.569,2.21941,1.1478
1.57,2.24724,1.17315
1.571,2.27805,1.23082
1.572,2.31199,1.1859
1.573,2.34923,1.1859
1.574,2.38989,1.1859
1.575,2.43407,1.25672
1.576,2.48184,1.26973
1.577,2.53325,1.26973
1.578,2.5883,1.25672
1.579,2.64699,1.13518
1.58,2.70928,1.13518
1.581,2.77508,1.25023
1.582,2.84431,1.34205
1.583,2.91684,1.34205
1.584,2.99251,1.38203
1.585,3.07116,1.35534
1.586,3.15257,1.35534
1.587,3.23654,1.41564
1.588,3.32281,1.4495
1.589,3.41114,1.4495
1.59,3.50125,1.51802
1.591,3.59285,1.55267
1.592,3.68565,1.55267
1.593,3.77934,1.55267
1.594,3.87362,1.49049
1.595,3.96816,1.48363
1.596,4.06266,1.54572
1.597,4.15681,1.6653
1.598,4.2503,1.6369
1.599,4.34285,1.6653
1.6,4.43415,1.80986
1.601,4.52393,2.0269
1.602,4.61195,2.10378
1.603,4.69796,2.22106
1.604,4.78173,2.22106
1.605,4.86308,2.22106
1.606,4.94181,2.42991
1.607,5.01778,2.42991
1.608,5.09085,2.34069
1.609,5.16094,2.34069
1.61,5.22796,2.68817
1.611,5.29186,2.80809
1.612,5.35264,2.85142
1.613,5.41029,2.85142
1.614,5.46486,2.73931
1.615,5.51641,2.73931
1.616,5.56503,2.96529
1.617,5.61084,3.02734
1.618,5.65398,3.02734
1.619,5.69462,3.14393
1.62,5.73293,3.14393
1.621,5.76913,3.41038
1.622,5.80343,3.56116
1.623,5.83609,3.56116
1.624,5.86733,3.56116
1.625,5.89744,3.94979
1.626,5.92667,3.94979
1.627,5.95531,3.94979
1.628,5.98363,3.86089
1.629,6.01191,3.80209
1.63,6.04043,3.80209
1.631,6.06947,4.27275
1.632,6.09929,4.28301
1.633,6.13014,4.48003
1.634,6.16228,4.48003
1.635,6.19592,4.50099
1.636,6.23128,4.57467
1.637,6.26856,4.57467
1.638,6.30793,4.55357
1.639,6.34955,4.53251
1.64,6.39353,4.45912
1.641,6.43999,4.88539
1.642,6.48901,5.00555
1.643,6.54062,5.12697
1.644,6.59487,5.12697
1.645,6.65174,4.88539
1.646,6.7112,4.88539
1.647,6.77321,5.30584
1.648,6.83766,5.30584
1.649,6.90445,5.13807
1.65,6.97345,5.13807
1.651,7.0445,5.46455
1.652,7.1174,5.46455
1.653,7.19196,5.22726
1.654,7.26795,5.48739
1.655,7.34513,5.39628
1.656,7.42325,5.49883
1.657,7.50202,5.76474
1.658,7.58118,5.76474
1.659,7.66042,5.74139
1.66,7.73946,5.74139
1.661,7.81799,6.15591
1.662,7.89571,6.15591
1.663,7.97232,6.10789
1.664,8.04753,6.10789
1.665,8.12104,6.24035
1.666,8.19258,6.25246
1.667,8.26187,6.39853
1.668,8.32867,6.39853
1.669,8.39273,6.24035
1.67,8.45384,6.24035
1.671,8.51179,6.69519
1.672,8.5664,6.69519
1.673,8.61751,6.58324
1.674,8.665,6.68271
1.675,8.70876,6.83317
1.676,8.7487,6.83317
1.677,8.78477,6.7327
1.678,8.81695,6.7327
1.679,8.84523,6.94701
1.68,8.86965,6.98514
1.681,8.89025,6.98514
1.682,8.90712,7.04891
1.683,8.92036,7.10011
1.684,8.93011,7.31957
1.685,8.93651,7.22884
1.686,8.93974,7.22884
1.687,8.94,7.39775
1.688,8.9375,7.39775
1.689,8.93247,7.3847
1.69,8.92514,7.3847
1.691,8.91578,7.6478
1.692,8.90465,7.96905
1.693,8.89202,8.00963
1.694,8.87817,7.96905
1.695,8.86337,7.90163
1.696,8.84791,7.94205
1.697,8.83205,8.47611
1.698,8.81606,8.47611
1.699,8.80021,8.28257
1.7,8.78475,8.22765
1.701,8.7699,8.28257
1.702,8.75591,8.49001
1.703,8.74296,8.69981
1.704,8.73126,8.51785
1.705,8.72096,8.6717
1.706,8.71221,8.6717
1.707,8.70513,8.99748
1.708,8.69983,8.99748
1.709,8.69637,8.94043
1.71,8.69481,8.88354
1.711,8.69515,8.94043
1.712,8.69741,9.04038
1.713,8.70154,9.04038
1.714,8.70749,9.04038
1.715,8.71518,9.09773
1.716,8.72449,9.09773
1.717,8.7353,9.0547
1.718,8.74745,9.19849
1.719,8.76077,9.37241
1.72,8.77506,9.19849
1.721,8.79011,9.37241
1.722,8.8057,9.44532
1.723,8.82157,9.45994
1.724,8.83748,9.45994
1.725,8.85317,9.38697
1.726,8.86836,9.27077
1.727,8.88277,9.15524
1.728,8.89614,9.02607
1.729,8.90819,8.96893
1.73,8.91864,8.86934
1.731,8.92723,8.86934
1.732,8.93369,8.86934
1.733,8.93778,8.86934
1.734,8.93926,9.09773
1.735,8.93791,8.75616
1.736,8.93351,9.0547
1.737,8.92589,8.75616
1.738,8.91487,8.75616
1.739,8.90031,8.77027
1.74,8.88208,8.77027
1.741,8.86009,8.71388
1.742,8.83426,8.71388
1.743,8.80455,8.78439
1.744,8.77093,8.78439
1.745,8.7334,8.78439
1.746,8.69201,8.62962
1.747,8.64679,8.57365
1.748,8.59784,8.40675
1.749,8.54527,8.32387
1.75,8.4892,8.36526
1.751,8.4298,8.61561
1.752,8.36723,8.60161
1.753,8.30169,8.74205
1.754,8.2334,8.74205
1.755,8.1626,8.75616
1.756,8.08952,8.94043
1.757,8.01442,8.94043
1.758,7.93758,8.75616
1.759,7.85927,8.75616
1.76,7.77978,9.04038
1.761,7.69938,9.01177
1.762,7.61838,8.78439
1.763,7.53704,8.78439
1.764,7.45565,8.78439
1.765,7.37449,8.47611
1.766,7.29382,8.47611
1.767,7.21389,8.64364
1.768,7.13495,8.64364
1.769,7.05721,8.24136
1.77,6.9809,8.24136
1.771,6.90619,8.21394
1.772,6.83326,7.94205
1.773,6.76224,8.21394
1.774,6.69328,8.21394
1.775,6.62646,7.9961
1.776,6.56187,7.9961
1.777,6.49955,7.94205
1.778,6.43952,7.95555
1.779,6.38179,7.94205
1.78,6.32634,7.70093
1.781,6.2731,7.60807
1.782,6.222,7.59485
1.783,6.17296,7.59485
1.784,6.12583,7.59485
1.785,6.08049,7.28062
1.786,6.03677,7.12577
1.787,5.99449,7.07449
1.788,5.95346,7.07449
1.789,5.91345,7.08729
1.79,5.87425,7.08729
1.791,5.83563,6.83317
1.792,5.79735,6.70768
1.793,5.75914,6.62046
1.794,5.72078,6.62046
1.795,5.682,6.62046
1.796,5.64256,6.57085
1.797,5.6022,6.45984
1.798,5.56069,6.45984
1.799,5.5178,6.59564
1.8,5.47331,6.59564
1.801,5.42702,6.30098
1.802,5.37871,6.16794
1.803,5.32824,6.00045
1.804,5.27543,6.15591
1.805,5.22014,6.00045
1.806,5.16227,5.94113
1.807,5.10172,5.89386
1.808,5.03842,5.89386
1.809,4.97233,5.76474
1.81,4.90343,5.98857
1.811,4.83171,5.76474
1.812,4.75722,5.70646
1.813,4.68,5.70646
1.814,4.60014,5.75306
1.815,4.51775,5.75306
1.816,4.43295,5.54468
1.817,4.34589,5.43037
1.818,4.25675,5.82327
1.819,4.16571,5.82327
1.82,4.073,5.56766
1.821,3.97883,5.56766
1.822,3.88344,5.70646
1.823,3.78711,5.70646
1.824,3.69008,5.5332
1.825,3.59264,5.5332
1.826,3.49506,5.37361
1.827,3.39763,5.419
1.828,3.30064,5.419
1.829,3.20436,5.09373
1.83,3.10909,5.09373
1.831,3.0151,5.26088
1.832,2.92265,5.26088
1.833,2.83201,4.83119
1.834,2.74342,4.83119
1.835,2.65711,5.02753
1.836,2.57331,5.02753
1.837,2.4922,4.65951
1.838,2.41396,4.65951
1.839,2.33876,4.77725
1.84,2.26673,4.77725
1.841,2.19798,4.43824
1.842,2.13261,4.43824
1.843,2.07066,4.49051
1.844,2.0122,4.49051
1.845,1.95722,4.16053
1.846,1.90571,4.04957
1.847,1.85766,4.00953
1.848,1.81298,4.00953
1.849,1.7716,3.92997
1.85,1.73342,3.89043
1.851,1.6983,3.89043
1.852,1.66611,3.38241
1.853,1.63666,3.38241
1.854,1.60979,3.43845
1.855,1.58528,3.43845
1.856,1.56294,3.18016
1.857,1.54253,3.18016
1.858,1.52383,3.19834
1.859,1.50659,3.19834
1.86,1.49057,3.01844
1.861,1.47553,2.93886
1.862,1.46122,2.93886
1.863,1.44739,2.93886
1.864,1.43381,2.85142
1.865,1.42024,2.84273
1.866,1.40646,2.58701
1.867,1.39225,2.5204
1.868,1.37743,2.5204
1.869,1.3618,2.5204
1.87,1.3452,2.5204
1.871,1.32748,2.40545
1.872,1.3085,2.12705
1.873,1.28817,2.12705
1.874,1.26639,2.33264
1.875,1.24311,2.0269
1.876,1.21827,2.05753
1.877,1.19188,2.05753
1.878,1.16393,2.06521
1.879,1.13445,2.06521
1.88,1.10352,1.86886
1.881,1.07119,1.86886
1.882,1.03759,1.99644
1.883,1.00282,1.99644
1.884,0.967049,1.74429
1.885,0.930427,1.74429
1.886,0.893142,1.83928
1.887,0.855394,1.83928
1.888,0.817398,1.83191
1.889,0.779383,1.76606
1.89,0.741586,1.76606
1.891,0.704258,1.80986
1.892,0.66765,1.80986
1.893,0.632024,1.70105
1.894,0.597641,1.68672
1.895,0.564761,1.68672
1.896,0.533643,1.68672
1.897,0.504543,1.64398
1.898,0.477706,1.64398
1.899,0.453371,1.58058
1.9,0.431766,1.67243
1.901,0.413104,1.51802
1.902,0.397584,1.70105
1.903,0.385388,1.4089
1.904,0.376678,1.6653
1.905,0.3716,1.42239
1.906,0.370275,1.42239
1.907,0.372804,1.51802
1.908,0.379263,1.51802
1.909,0.389706,1.45631
1.91,0.404162,1.42239
1.911,0.422636,1.42239
1.912,0.445107,1.44271
1.913,0.471532,1.44271
1.914,0.501841,1.4089
1.915,0.535942,1.28933
1.916,0.573722,1.28933
1.917,0.615043,1.23728
1.918,0.65975,1.35534
1.919,0.707667,1.35534
1.92,0.7586,1.20509
1.921,0.81234,1.14148
1.922,0.868665,1.14148
1.923,0.927339,1.09136
1.924,0.988116,1.0542
1.925,1.05074,1.09136
1.926,1.11496,1.0542
1.927,1.18051,1.1478
1.928,1.24712,1.1478
1.929,1.31454,1.12261
1.93,1.3825,1.09136
1.931,1.45075,1.12261
1.932,1.51903,1.09136
1.933,1.58713,1.08514
1.934,1.6548,1.08514
1.935,1.72185,1.1478
1.936,1.78807,1.17952
1.937,1.85328,1.1478
1.938,1.91732,1.11008
1.939,1.98006,1.08514
1.94,2.04137,1.08514
1.941,2.10115,1.10382
1.942,2.15934,1.1859
1.943,2.21587,1.10382
1.944,2.27071,1.26322
1.945,2.32387,1.17315
1.946,2.37536,1.17315
1.947,2.42521,1.09758
1.948,2.4735,1.01742
1.949,2.5203,1.01742
1.95,2.56572,0.987053
1.951,2.60989,0.987053
1.952,2.65296,1.0542
1.953,2.69507,1.07273
1.954,2.7364,1.16046
1.955,2.77715,1.16046
1.956,2.81752,1.15412
1.957,2.85771,1.08514
1.958,2.89795,1.0542
1.959,2.93846,1.0419
1.96,2.97946,1.0419
1.961,3.02118,1.07893
1.962,3.06385,1.07893
1.963,3.1077,1.11634
1.964,3.15293,1.07893
1.965,3.19977,1.1859
1.966,3.24841,1.1859
1.967,3.29904,1.34205
1.968,3.35183,1.34205
1.969,3.40695,1.34205
1.97,3.46453,1.29589
1.971,3.52471,1.40217
1.972,3.58758,1.53878
1.973,3.65324,1.53878
1.974,3.72173,1.53185
1.975,3.7931,1.44271
1.976,3.86738,1.44271
1.977,3.94454,1.75879
1.978,4.02455,1.92852
1.979,4.10738,1.98885
1.98,4.19292,1.98885
1.981,4.2811,1.75879
1.982,4.37177,1.75879
1.983,4.4648,1.85405
1.984,4.56003,1.85405
1.985,4.65727,1.80254
1.986,4.75632,1.86886
1.987,4.85697,2.1817
1.988,4.95898,2.1817
1.989,5.06212,2.13482
1.99,5.16613,2.13482
1.991,5.27074,2.19741
1.992,5.3757,2.3892
1.993,5.48072,2.5204
1.994,5.58554,2.5204
1.995,5.68989,2.62056
